SMA5,EMA5,SMA10,EMA10,SMA50,EMA50,SMA100,EMA100,Close
108.8380002,108.8902193386,108.2720008,107.9036368777,100.08200036,102.1977839774,100.58080005,101.435395027,109.220001
109.0680006,108.9534802258,108.5930007,108.1175214454,100.28480036,102.4676748802,100.59480007,101.5867733829,109.080002
109.3040008,109.0889871505,108.7810005,108.3434268189,100.47900034,102.7379621791,100.5928001,101.7406986822,109.360001
109.1100006,108.8959921003,108.7950004,108.3737132155,100.67260034,102.9643166818,100.58800014,101.8747442925,108.510002
109.0040008,108.8806607336,108.7990004,108.460310449,100.90280038,103.1951277139,100.57660014,102.0128681283,108.849998
108.7660004,108.5971068224,108.8020003,108.3820720038,101.11420038,103.3847305095,100.5457001,102.1320192346,108.029999
108.464,108.2547378816,108.7660003,108.2344225485,101.3228004,103.5488587248,100.52330012,102.2397020221,107.57
107.9800002,107.8164925877,108.6420005,107.9990733579,101.51060038,103.6818447356,100.48310015,102.3327772691,106.940002
107.6419998,107.4843283918,108.3760002,107.7846963837,101.74040034,103.8049096479,100.46590014,102.4216331648,106.82
107.0720002,106.9895522612,108.0380005,107.4602061321,101.95840038,103.8909916225,100.4393001,102.492491914,106
106.686,106.6930341741,107.7260002,107.2128955627,102.16220026,103.9776193236,100.41010011,102.5639276781,106.099998
106.5180006,106.7053571161,107.4910003,107.1250969149,102.38580026,104.0855559383,100.37300012,102.6464242191,106.730003
106.6760008,107.0469057441,107.3280005,107.2350798395,102.61840036,104.2284754309,100.32990014,102.7470891455,107.730003
106.8520002,107.2646028294,107.247,107.3196102323,102.90440026,104.3646135317,100.28590013,102.8451665287,107.699997
107.3240004,107.6297355529,107.1980003,107.5087721901,103.23080026,104.5212953932,100.27100016,102.9543711717,108.360001
107.2080002,106.9264893686,106.9470001,107.147176701,103.46940028,104.5604601621,100.2514001,103.0051756436,105.519997
106.487999,105.6609919124,106.5029998,106.4167803917,103.64400018,104.5043635675,100.21360003,103.0076473536,103.129997
106.0299988,105.5873286083,106.3529998,106.2391843205,103.84080026,104.5410552707,100.19670008,103.0558127921,105.440002
106.0799988,106.3748847388,106.4659995,106.5502411713,104.08200022,104.6747392601,100.21650004,103.1527273309,107.949997
106.761998,108.1732554926,107.0429992,107.4992876856,104.4176002,104.9529846617,100.27740001,103.3233663343,111.769997
108.7719986,110.638836995,107.9899994,108.9666899246,104.81840022,105.3693382044,100.38229999,103.5658739316,115.57
111.1299988,112.0658906634,108.8089989,110.0491095747,105.19800014,105.7438738826,100.48799999,103.7907080716,114.919998
112.7579988,112.5705944422,109.3939988,110.6910900156,105.53600018,106.0511730245,100.64560001,103.9845554761,113.580002
113.8819994,112.9037296282,109.9809991,111.2145281946,105.86780012,106.3460289843,100.83299999,104.1743662587,113.57
114.2380006,113.1191540854,110.4999993,111.6391599774,106.19040022,106.6285377692,101.03110004,104.3600224318,113.550003
114.0480012,113.619437057,111.4099999,112.1811314361,106.54540022,106.9419285626,101.24090008,104.5631903639,114.620003
113.6060014,113.316291038,112.3680001,112.277289175,106.82380018,107.1681274033,101.41620007,104.7245133072,112.709999
113.4660004,113.170859692,113.1119996,112.3868724159,107.10580014,107.3921222894,101.60310002,104.8860080338,112.879997
113.3699996,113.143905128,113.6259995,112.5147130675,107.37100002,107.6155683173,101.8016,105.048463241,113.089996
113.4499984,113.4126024187,113.8439995,112.7756737825,107.6525999,107.8639772852,102.01389996,105.2247312362,113.949997
112.9619978,113.0017349458,113.5049995,112.6673694584,107.89699992,108.033233078,102.20779995,105.3624593306,112.18
113.0299986,113.0178242972,113.318,112.7369391933,108.16939998,108.2299691533,102.4041,105.5146879181,113.050003
112.9579986,112.8518818648,113.2119995,112.6974951581,108.44659984,108.3982055395,102.60419995,105.6534069098,112.519997
112.9399994,112.9012545765,113.1549995,112.7524960385,108.75979992,108.5786680674,102.83079999,105.7988840007,113
112.7600006,112.9508373844,113.1049995,112.8065882133,109.08740002,108.7540145353,103.05610005,105.9424705155,113.050003
113.1020004,113.2638912562,113.0319991,113.0035719927,109.30620006,108.9554256908,103.25620007,106.0998473172,113.889999
113.3039994,113.5292601708,113.166999,113.1956494486,109.5006001,109.155604997,103.46190007,106.2574740634,114.059998
114.0100006,114.3695077805,113.4839996,113.7146228216,109.73740018,109.4259735462,103.67680012,106.4513855275,116.050003
114.6700012,115.013006187,113.8050003,114.1846919449,109.94240018,109.6955433287,103.89780018,106.6464076557,116.300003
115.5279998,115.788669458,114.1440002,114.7583835913,110.19960004,109.9953257864,104.11900013,106.8581618803,117.339996
116.1460006,116.1857806387,114.6240005,115.1623143929,110.42340008,110.2692346967,104.32450016,107.0585943777,116.980003
116.8600004,116.6671860925,115.0819999,115.6109839578,110.65859996,110.5578920419,104.52180011,107.2679290831,117.629997
117.1600004,116.961458395,115.5850005,115.9635328746,110.85999996,110.8320924717,104.70110011,107.4715345072,117.550003
117.394,117.1309725966,116.0320006,116.2374361701,111.04199992,111.09240261,104.87170008,107.6695239427,117.470001
117.3500014,117.1273160644,116.4390006,116.3979028664,111.20820002,111.3287790959,105.03940013,107.8566621419,117.120003
117.3660004,117.1048767096,116.7560005,116.5182837998,111.38939998,111.5535327784,105.2114001,108.0389064163,117.059998
117.1600006,116.9365838064,117.0100005,116.5331409271,111.56279994,111.7514333753,105.39280009,108.2084329823,116.599998
117.1800004,117.1743898709,117.1700004,116.7362065767,111.75219998,111.982749792,105.5921001,108.395394745,117.650002
117.3360002,117.5329265806,117.3650001,117.0114417446,111.92759992,112.22852431,105.79540012,108.5905354431,118.25
117.0299988,116.8852830538,117.1900001,116.7529970638,112.0517999,112.3603467292,105.96500011,108.7291386225,115.589996
116.5139998,116.0835230358,116.9400001,116.3397254158,112.15699994,112.4434705045,106.11950015,108.843017125,114.480003
115.9380004,115.2956823572,116.5490005,115.8634118857,112.24979992,112.4935305239,106.26730014,108.9395910631,113.720001
115.1160002,114.7104552381,116.1480003,115.4409735428,112.33339992,112.5345685818,106.40620013,109.0306882896,113.540001
113.7639998,113.6369694921,115.55,114.7226143532,112.39299984,112.4936050296,106.53280009,109.0793874918,111.489998
112.9639998,112.9546449947,114.9969993,114.1530473799,112.4477998,112.4581693814,106.67530009,109.1291025118,111.589996
112.0339996,111.9130973298,114.2739997,113.367039129,112.48379986,112.3551039939,106.79900012,109.1429817095,109.830002
111.0579986,110.8887302199,113.4979995,112.5439403783,112.50919978,112.2172566216,106.91600009,109.1369819925,108.839996
110.4319992,110.7291548133,112.7739997,112.1559519459,112.57859982,112.1463839697,107.0446001,109.1621903491,110.410004
110.3459992,110.8394358755,112.0549995,111.9566875921,112.66339978,112.1037805984,107.20190006,109.1997706986,111.059998
110.2039994,110.8529562503,111.5839996,111.7609256662,112.76099972,112.0557890847,107.35970005,109.2330425066,110.879997
109.7959992,109.8319711669,110.9149994,111.0389393633,112.79479978,111.8885032775,107.47850002,109.2044674272,107.790001
109.714,109.3646474446,110.3859993,110.5645867518,112.82879972,111.752875698,107.60729999,109.1891314386,108.43
108.773999,108.1464312964,109.6029991,109.6819344333,112.78839964,111.5159001412,107.7034,109.1202377269,105.709999
107.9839996,107.8009545309,109.1649994,109.2143101727,112.77659972,111.3431197827,107.84049999,109.0804310591,107.110001
107.8059998,108.5306356873,109.0049996,109.3553443231,112.80919966,111.2900561834,108.01999996,109.0984422856,109.989998
108.237999,109.0037561249,109.0169991,109.4634629916,112.89779966,111.2375048429,108.18359997,109.1153047552,109.949997
108.5639986,109.3558367499,109.1389993,109.5719239022,113.03639968,111.1913281039,108.34019993,109.1340115521,110.059998
109.7679994,110.1472254999,109.2709992,109.96430192,113.1621997,111.2124526096,108.50149998,109.1854173234,111.730003
110.7059998,110.6981513333,109.3449997,110.2980657527,113.23919982,111.2354938014,108.66060002,109.2371912972,111.800003
110.9540008,110.8754352222,109.3800003,110.4675088886,113.22839994,111.2352784759,108.82300007,109.2766529151,111.230003
111.3220016,111.1802904815,109.7800003,110.7079619998,113.15279996,111.2570323004,108.98560009,109.3264221841,111.790001
111.624002,111.3101936543,110.0940003,110.8646961816,113.0858,111.2693055435,109.14190007,109.3708494675,111.57
111.5700012,111.3601287695,110.6690003,110.9729330577,113.04339994,111.2767837182,109.28970006,109.4122187652,111.459999
111.314,111.0800848464,111.0099999,110.8905810472,112.98239988,111.2471058077,109.4251,109.4341549679,110.519997
110.965999,110.5500558976,110.9599999,110.6359295841,112.90119978,111.1781996192,109.5458,109.4352607705,109.489998
110.5879992,110.333371265,110.9550004,110.5021245688,112.80679976,111.1280742224,109.67609999,109.4444635671,109.900002
110.0959994,109.9255811767,110.8600007,110.2490111926,112.7347998,111.048934096,109.77929999,109.437840546,109.110001
109.793999,109.9337197845,110.6820001,110.1946449758,112.6761998,111.0058385236,109.89099997,109.447982258,109.949997
109.8959994,110.2991461896,110.6049997,110.3465275257,112.63499986,111.0067859933,110.00299994,109.4793093222,111.029999
110.4220004,110.9060984598,110.6939997,110.6689776119,112.59839998,111.0504415621,110.12549994,109.5316002861,112.120003
111.2319994,111.9207313065,110.9099993,111.2655265916,112.63379992,111.1641496185,110.26539992,109.6190932903,113.949997
112.0699998,112.3804885377,111.0829996,111.6354313931,112.63879992,111.2479085747,110.40409995,109.6919825915,113.300003
113.1180008,113.3169930251,111.4559999,112.281716958,112.69220002,111.4025004737,110.56939993,109.8008542629,115.190002
113.9500014,113.9413293501,111.9230004,112.8104960565,112.73600006,111.5510299453,110.74789999,109.9075700597,115.190002
114.6900008,114.5675529001,112.5560006,113.3576785917,112.7914,111.7184405357,110.93940001,110.0246478803,115.82
115.0940016,115.0350356,113.1630005,113.8326463023,112.83300004,111.885168397,111.06960005,110.1423776451,115.970001
115.7620008,115.5700234,113.9160003,114.3430740655,112.88460006,112.0716323423,111.19260008,110.2710434145,116.639999
116.1139998,116.0300146,114.6160003,114.8170600536,112.90259994,112.2629407602,111.32000006,110.4032999211,116.949997
116.487999,116.3733424,115.2190002,115.224866953,112.91779984,112.451060652,111.43010001,110.5351157247,117.059998
116.5819992,116.3455619333,115.636,115.4185276888,112.89679994,112.6016073323,111.54819999,110.6490738489,116.290001
116.6919984,116.4037069556,115.893,115.6187948363,112.88759982,112.7552696722,111.65549995,110.7653297529,116.519997
116.815999,116.689138637,116.2889999,115.9171961388,112.88019992,112.9319258419,111.76939994,110.8939371241,117.260002
116.778,116.712759758,116.4459999,116.0704335681,112.8643999,113.0820464756,111.86219993,111.0100968246,116.760002
116.712001,116.7185075054,116.6,116.190355283,112.84959994,113.2251035942,111.94579993,111.1233622935,116.730003
116.6180008,116.4190050036,116.6,116.1230179588,112.82359988,113.3268642375,112.01589995,111.2163650203,115.82
116.5440018,116.3293373357,116.6180001,116.1279241481,112.80539996,113.4375755223,112.09739997,111.3140608021,116.150002
116.2960008,116.2262238905,116.5559999,116.1083010303,112.79379994,113.5388469528,112.17829994,111.4072476575,116.019997
116.2660006,116.3541495937,116.5220003,116.1995192066,112.77299992,113.6592843664,112.26259995,111.5102724762,116.610001
116.5020008,116.8727677291,116.6070009,116.5105164418,112.7662,113.825979254,112.34689996,111.6369998331,117.910004
117.1360004,117.5785111527,116.8770006,116.9613312705,112.83420004,114.0284897931,112.44299997,111.7826037572,118.989998
117.7280002,118.0890077685,117.136001,117.3519984941,112.9268,114.2277647424,112.54189997,111.9277007323,119.110001
118.4740008,118.6426718457,117.3850008,117.7879987679,113.04739998,114.4443229878,112.64859995,112.0825977475,119.75
119.0020006,118.8451145638,117.6340006,118.0538171737,113.16159996,114.6327809098,112.74749994,112.224526505,119.25
119.228,118.9100767092,117.8650004,118.2331233239,113.31260002,114.8056130702,112.85279993,112.359486396,119.040001
119.4300004,119.2733844728,118.2830004,118.5543736287,113.4808001,115.0093145185,112.96429995,112.510783695,120
119.6059998,119.5122556485,118.667,118.8153962417,113.68400002,115.2046354393,113.08389994,112.6588869486,119.989998
119.6119996,119.6015034324,119.0430002,118.9907785614,113.90280008,115.3840614613,113.20599993,112.7998990684,119.779999
119.7619996,119.7343356216,119.3820001,119.1742733684,114.0946,115.5650786589,113.33659991,112.9424753245,120
119.9699998,119.8495577477,119.5989999,119.3389513014,114.27500008,115.7421344762,113.46919993,113.0838124864,120.080002
119.964,119.8897054985,119.6970002,119.4536876102,114.45680016,115.9079331634,113.60889994,113.220172655,119.970001
120.3419998,120.553135999,119.9739998,119.894834772,114.73860008,116.1421317452,113.76669993,113.3916543252,121.879997
120.7740004,121.015424666,120.193,120.2666833589,115.00880012,116.3694992062,113.91879992,113.5609285366,121.940002
121.1639998,121.3269487773,120.4629997,120.5727403846,115.33360008,116.5883422569,114.06099986,113.7270487042,121.949997
121.4739988,121.4279648516,120.7219993,120.7649688601,115.624,116.7860542076,114.20029986,113.8835427298,121.629997
121.7499982,121.401975901,120.8569991,120.8713377946,115.8512,116.9650323956,114.33019983,114.0313933292,121.349998
123.1239988,123.8513172674,121.7329993,122.303821832,116.22720006,117.4271879879,114.56249986,114.3228508871,128.75
124.4419982,125.4108778449,122.6079993,123.4358540443,116.59660008,117.8625923413,114.81649988,114.6041805527,128.529999
125.8679992,126.6339192299,123.5159995,124.4620627636,116.94360006,118.3024907593,115.05289988,114.8908304823,129.080002
127.5999984,127.8526104866,124.5369986,125.5216864429,117.31339986,118.7725888864,115.27629984,115.1957643936,130.289993
129.6359986,129.0784066578,125.6929984,126.6141069078,117.71939978,119.2728794791,115.47389986,115.5192145838,131.529999
130.2939972,130.0656021052,126.708998,127.6006316519,118.12439962,119.7735505976,115.63859979,115.8463587108,132.039993
131.071997,130.8504007368,127.7569976,128.4768800788,118.54139958,120.2694897114,115.81359979,116.1745495879,132.419998
131.6799956,131.2735988245,128.7739974,129.1392646099,118.9545995,120.734215409,115.99899972,116.4903009822,132.119995
132.2799956,131.9457302163,129.939997,129.893942499,119.40999942,121.2265988439,116.19619965,116.8229681508,133.289993
132.9779966,132.9704881442,131.3069976,130.825953681,119.92059954,121.7675166932,116.41089966,117.1833054944,135.020004
133.671997,133.8169904295,131.9829971,131.6775975572,120.4327994,122.3064374111,116.61979958,117.5462102371,135.509995
134.2579986,134.3279956197,132.6649978,132.3453081832,120.9575995,122.8179499048,116.84619965,117.8987606482,135.350006
134.9779998,134.7919974131,133.3289977,132.9588886953,121.47299958,123.3239126928,117.07459969,118.2516564968,135.720001
135.6600006,135.4279972754,133.9699981,133.6390902053,121.98639954,123.8484650186,117.3106997,118.6169701701,136.699997
136.078,135.9886651836,134.5279983,134.2701648952,122.4861995,124.3685252532,117.54229974,118.9831688004,137.110001
136.2820008,136.1691097891,134.9769989,134.6810438234,122.93779954,124.8454457922,117.78579973,119.3306307845,136.529999
136.5440004,136.3327411927,135.4009995,135.0408547646,123.40499956,125.3087618004,118.02189974,119.6737866898,136.660004
136.7859988,136.5318251285,135.8819993,135.3843344437,123.83979938,125.7644963572,118.2659997,120.0154937454,136.929993
136.8440004,136.6845517523,136.2520005,135.6762745449,124.27579944,126.2047123824,118.50589975,120.3516226812,136.990005
137.3799988,137.7196988349,136.7289994,136.4242233549,124.7551993,126.7374684851,118.77329965,120.7365409053,139.789993
137.8660004,138.1331348899,137.0740006,136.8852749267,125.21499942,127.216783721,119.02399973,121.0974016201,138.960007
138.4899994,138.6820895933,137.5169999,137.4115883946,125.67779942,127.70945883,119.28119974,121.4673540434,139.779999
138.972,138.9013917289,137.8789994,137.7622079592,126.1255994,128.1655583268,119.51409967,121.8212677455,139.339996
139.4779998,139.1075958192,138.1610001,138.0818072394,126.57479952,128.6108307062,119.74629968,122.1717377704,139.520004
139.3200012,139.0717305462,138.35,138.2487513777,127.0289995,129.0182491098,119.96289972,122.5049706858,139
139.2639984,138.9411513641,138.5649994,138.3271589454,127.47219942,129.3971410271,120.17989962,122.8252681574,138.679993
139.1359984,139.0074339094,138.8129989,138.4749480462,127.90979936,129.7792138888,120.39499964,123.1483321345,139.139999
139.1079986,139.0716216063,139.0399993,138.6067751287,128.35859926,130.1486563637,120.61149958,123.4661868843,139.199997
139.0019988,139.0444160708,139.2399993,138.6764532871,128.8037993,130.4953759181,120.82669962,123.7735892232,138.990005
139.2940002,139.5162797139,139.3070007,139.0007357804,129.29659944,130.8861457644,121.06009966,124.1040133376,140.460007
139.696002,139.9075204759,139.4800002,139.307875093,129.78739944,131.2706107149,121.2963997,124.4324487566,140.690002
139.8660032,139.9350153173,139.5010008,139.4318987125,130.2667996,131.6125477456,121.53029977,124.7405191773,139.990005
140.3180052,140.4433458782,139.7130019,139.8006456739,130.76379972,131.9987226184,121.76839982,125.0715981441,141.460007
140.4880034,140.2422292521,139.7450011,139.8078002786,131.20239956,132.3062235353,121.98429978,125.364041666,139.839996
140.6800016,140.6348188348,139.9870009,140.100927137,131.65099956,132.6636264555,122.2425998,125.6819813954,141.419998
140.7260008,140.7298785565,140.2110014,140.2498491121,132.0871995,132.9874057317,122.50699975,125.9837242984,140.919998
140.8559996,140.6999187043,140.3610014,140.3207854554,132.50499948,133.2875074285,122.77619973,126.2739475599,140.639999
140.7399992,140.7599474696,140.5290022,140.4224617362,132.93759958,133.5852524313,123.04959977,126.5631764201,140.880005
141.5320006,141.773299313,141.010002,141.0365601478,133.43279962,133.985830885,123.37269982,126.9044997187,143.800003
142.072,142.5555312087,141.3760008,141.5971846664,133.91519952,134.3832490856,123.69799981,127.2454006153,144.119995
142.673999,143.0136851391,141.6999999,142.0213316361,134.39399942,134.7576311999,124.03899972,127.5757885833,143.929993
143.278,143.2291247594,142.0669998,142.3192720659,134.87159952,135.1067438587,124.3871998,127.8942878985,143.660004
143.8419984,143.3860821729,142.2909988,142.570312963,135.34559946,135.443734178,124.72009973,128.2072722372,143.699997
144.0359986,143.8473894486,142.7839996,142.9702567879,135.8393995,135.8094702494,125.05719979,128.5352471236,144.770004
144.0160004,143.9049276324,143.0440002,143.1611199174,136.32039956,136.1314519651,125.38859986,128.8418759726,144.020004
143.9620026,143.8232864216,143.3180008,143.2518261142,136.7559997,136.4266892998,125.74729989,129.1353042504,143.660004
143.898001,143.6621896144,143.5880005,143.2678570026,137.18399958,136.6977993665,126.09639985,129.4165852751,143.339996
143.7920012,143.4981257429,143.8169998,143.2500644566,137.6083996,136.9516110776,126.47099984,129.6889300815,143.169998
143.1640014,142.8754188286,143.6,142.9555081918,138.00839976,137.135077506,126.81619988,129.9253870106,141.630005
142.7200012,142.5169468858,143.3680008,142.7454163387,138.41739986,137.3180157606,127.13429993,130.1605279213,141.800003
142.198001,142.0279655905,143.0800018,142.4371593681,138.66339992,137.4643682014,127.44529999,130.3761610912,141.050003
141.8960022,141.961977727,142.8970016,142.3267671193,138.92939998,137.6355695268,127.76300003,130.602969822,141.830002
141.502002,141.7079841513,142.6470016,142.1218998249,139.17179988,137.7753509964,128.05769997,130.8128119444,141.199997
141.3119996,141.3653204342,142.2380005,141.8597349476,139.37959988,137.8892585259,128.34649987,131.0082016683,140.679993
141.4399994,141.7235476228,142.0800003,141.9652380481,139.59779994,138.0677190543,128.65859986,131.2345739521,142.440002
141.6839996,141.9056997485,141.9410003,142.0206500393,139.80240016,138.2325145424,128.96339989,131.4530973193,142.270004
142.045999,142.483799499,141.9710006,142.3150771231,140.02680018,138.4445727564,129.28409988,131.6944221051,143.639999
142.7119994,143.1658659994,142.1070007,142.7177901916,140.27500026,138.6832169228,129.61479988,131.9485919446,144.529999
143.3119994,143.3372416662,142.3119995,142.8927361568,140.48280026,138.8791689258,129.94639984,132.180896916,143.679993
143.5819976,143.4881587775,142.5109985,143.0558737646,140.65820004,139.0717502621,130.28939979,132.4107800068,143.789993
143.8579956,143.5421038517,142.7709976,143.1638956256,140.82100002,139.2512892322,130.62689971,132.6333386997,143.649994
144.4459962,144.5547365678,143.2459976,143.7850058755,141.04559994,139.5386897329,131.00159972,132.9095102502,146.580002
145.0419954,145.5398227118,143.8769974,144.4622766254,141.28139982,139.8512899394,131.3771997,133.1986287601,147.509995
145.7179964,146.0465478079,144.5149979,144.9345896026,141.48859984,140.1339843732,131.73749969,133.4731113193,147.059998
146.2659976,146.2076982053,144.9239976,145.2246640385,141.6769998,140.3848084762,132.08159965,133.7316635506,146.529999
147.3280002,147.1251344702,145.5929979,145.9038173042,141.92559996,140.7210907713,132.43169975,134.033214906,148.960007
148.6139988,149.0867546468,146.5299975,147.1958496125,142.25259978,141.2030085842,132.82879967,134.4089927297,153.009995
149.9100008,150.7211714312,147.4759981,148.4311505921,142.59380002,141.704459424,133.2167997,134.7967355469,153.990005
151.1500002,151.5674459541,148.4339983,149.3091223026,142.91919982,142.1576176819,133.59749963,135.162344645,153.259995
152.6339998,152.3616296361,149.4499987,150.1529177021,143.2023999,142.6200639296,133.9787996,135.5343773649,153.949997
154.0619996,153.6077550907,150.6949999,151.2342064836,143.54519988,143.1486891089,134.38009965,135.9416175359,156.100006
154.6,154.3051690605,151.6069994,152.0461683956,143.86359984,143.6408972615,134.77069963,136.3328725748,155.699997
154.8959992,154.6934463737,152.403,152.6686834146,144.18619994,144.1047836826,135.15589967,136.7118256129,155.470001
154.2940002,153.2122975824,152.7220002,152.2289227938,144.40079986,144.3457725578,135.48779969,136.979908274,150.25
154.0119994,152.988196055,153.3229996,152.2854810131,144.67159972,144.6671145359,135.85029961,137.2880287637,152.539993
153.4039978,153.0121300366,153.7329987,152.4263022834,144.95919982,144.9962472208,136.21569962,137.6003449862,153.059998
153.0619994,153.3380883578,153.8309997,152.7106118683,145.25619994,145.3489436043,136.58299965,137.9248927092,153.990005
152.7279998,153.4920599052,153.8119995,152.9086829831,145.54820006,145.6803576982,136.95339966,138.2392513288,153.800003
153.345999,153.4413719368,153.8199996,152.9871035317,145.83519988,145.9807356708,137.31949959,138.5382759758,153.339996
153.6119994,153.5842462912,153.8119994,153.1476292532,146.10339964,146.2901183896,137.69999954,138.8418743723,153.869995
153.722,153.5928311941,153.5629989,153.2316968435,146.36179962,146.5771726096,138.07459953,139.1343125233,153.610001
153.6579986,153.6185534628,153.359999,153.3113879629,146.63539948,146.855322625,138.45109954,139.4221478793,153.669998
153.449997,153.3323673085,153.0889984,153.2111346969,146.86139924,147.0868784044,138.81259948,139.6862636639,152.759995
153.4179964,153.2815758723,153.3819977,153.2054725702,147.12819918,147.3258240748,139.16529937,139.953466225,153.179993
153.7339968,154.0043829149,153.6729981,153.6135679211,147.40879916,147.6444190915,139.52989936,140.2603282205,155.449997
153.7979952,153.9795862766,153.7599976,153.6710997536,147.66899906,147.8909121859,139.87809928,140.5310146518,153.929993
153.953995,154.1363898511,153.8059968,153.8127174348,147.94519902,148.1481311982,140.22509925,140.8066380647,154.449997
154.475995,154.5475915674,153.962996,154.0958588103,148.23499882,148.4313415434,140.5862992,141.0950213703,155.369995
154.8379974,154.6950627116,154.1279969,154.2584308448,148.45879886,148.6885440319,140.94579924,141.370169561,154.990005
153.5439972,152.7900404744,153.638997,153.2987154184,148.55599888,148.6999735208,141.2355992,141.5208591934,148.979996
151.8419982,150.3333596496,152.8199967,151.8662213424,148.58579898,148.5713470298,141.4898992,141.5980698629,145.419998
150.269998,149.0855717664,152.1119965,150.9069076437,148.64439882,148.4936469894,141.75799917,141.6969198854,146.589996
148.2279998,147.7770491776,151.3519974,149.8620160722,148.67359896,148.3629158918,142.00959921,141.7654958085,145.160004
146.0879974,146.6146971184,150.4629974,148.8489209681,148.66399874,148.2031934255,142.25169912,141.8154858519,144.289993
144.745999,145.1664660789,149.1449981,147.6527542467,148.62899874,147.9705193303,142.47469915,141.8244862112,142.270004
144.9299986,145.5576427193,148.3859984,147.4140709291,148.68259858,147.906577239,142.71929914,141.9139022466,146.339996
144.6139984,145.3750934795,147.4419982,146.9769662147,148.71599856,147.7929857786,142.94999907,141.975211014,145.009995
144.7559966,145.540060653,146.4919982,146.7756987211,148.7699985,147.7175743755,143.18919905,142.0523354494,145.869995
145.023999,145.570042102,145.5559982,146.5673907718,148.8499985,147.6357089098,143.42919913,142.123180391,145.630005
145.825998,145.8066944013,145.2859985,146.5151377224,148.93959842,147.5825438153,143.67849914,142.2054936308,146.279999
145.7220002,145.8111319342,145.3259994,146.3887503183,149.0349985,147.5134247245,143.84919921,142.2770681529,145.820007
145.4660004,145.1174199562,145.0399994,145.9053404423,149.07299838,147.3650549706,144.00119918,142.3058390014,143.729996
145.4580018,145.3549473041,145.1069992,145.8916425437,149.16559848,147.3048568149,144.16869918,142.3756244073,145.830002
145.0679994,144.7966292027,145.0459992,145.4895244448,149.22559848,147.1627052928,144.30259918,142.4014534884,143.679993
144.6160004,144.5377541352,145.2209992,145.2223389094,149.25719852,147.0394621048,144.42749923,142.4335039935,144.020004
144.151999,144.1918360901,144.9369996,144.9091863804,149.28179844,146.9006596693,144.5420993,142.4546227263,143.5
144.223999,144.1578893934,144.8449997,144.7602426749,149.29079838,146.7904375646,144.65879928,142.4870063555,144.089996
143.6039978,143.6819249289,144.5309998,144.3911069158,149.25479832,146.6312045621,144.76489929,142.4918180317,142.729996
143.7039978,143.8479476193,144.3859986,144.3527225675,149.26479832,146.5350786185,144.87379929,142.5252472389,144.179993
143.9119966,144.2519644129,144.2639985,144.4813181007,149.29019842,146.4772323197,144.97419923,142.5754403233,145.059998
144.3179964,144.6779759419,144.2349977,144.6719873551,149.32779852,146.440085915,145.07439927,142.6339464357,145.529999
144.6479982,145.0319856279,144.4359986,144.8661723814,149.31099858,146.4126317615,145.17829926,142.6954525459,145.740005
145.6559998,145.9446584186,144.6299988,145.3941417666,149.31619876,146.4658620454,145.29879929,142.7959387133,147.770004
146.6279998,146.9764366124,145.1659988,146.0570238091,149.35579866,146.5668083573,145.42219925,142.9195833527,149.039993
147.5279998,147.8376237416,145.7199982,146.6939282074,149.41639864,146.6841883433,145.54669922,143.051076712,149.559998
148.4380004,148.5850831611,146.3779984,147.3095779879,149.43879854,146.8173575063,145.68219925,143.1902633514,150.080002
149.4940002,149.3967234407,147.0709992,147.9842008992,149.39899872,146.9821671727,145.82579925,143.3453077207,151.020004
150.0079986,149.7111476271,147.8319992,148.4125272811,149.32599854,147.1138467346,145.95989928,143.4838163995,150.339996
150.2540008,149.8974330848,148.4410003,148.7502503209,149.26619872,147.2376176077,146.09269927,143.6181963519,150.270004
150.7600004,150.6282873898,149.1440001,149.357476808,149.2289987,147.4279069565,146.2156993,143.7859547608,152.089996
151.292001,151.3321932599,149.8650007,149.9724819339,149.16179868,147.6362245268,146.35349928,143.9632626863,152.740005
151.7800016,152.0414645066,150.6370009,150.6065774004,149.11699888,147.8646081532,146.49029936,144.1513170292,153.460007
151.824002,151.5476423377,150.9160003,150.5981084185,149.01879882,147.9703097158,146.60249938,144.2782216029,150.559998
151.6700012,150.8650948918,150.962001,150.3984523424,149.00379882,148.0302975701,146.70229934,144.3816231553,149.5
150.9980012,150.1533952612,150.8790008,150.0950966438,148.92759888,148.0577367242,146.7995993,144.4677295483,148.729996
150.4600008,150.1189311741,150.8760009,150.0868977995,148.86739898,148.1358648135,146.9132994,144.5782696166,150.050003
151.1959992,152.4592871161,151.4880004,151.3692798359,148.93039886,148.4889681149,147.0932994,144.8270167331,157.139999
152.198001,153.4961937441,152.0110015,152.1330484112,148.96579894,148.7666559143,147.2569995,145.0397492136,155.570007
153.5760008,154.460795496,152.623001,152.9070394274,149.026799,149.0656105451,147.43099944,145.2645066352,156.389999
155.5920012,155.910529664,153.2950012,153.9803046224,149.12559906,149.4477433865,147.61449935,145.5327341869,158.809998
157.598001,157.300353776,154.0290009,155.0893405092,149.25499908,149.8646947047,147.80839935,145.8207988961,160.080002
158.3820008,158.5535685173,154.789,156.1749145985,149.40279908,150.3037262064,148.01909928,146.122565215,161.059998
158.3320008,157.4757146782,155.2650009,156.0194768533,149.45399932,150.5004431003,148.15769928,146.3046927751,155.320007
